Row ID,Order Date,Sales,Quantity,Discount,Profit
8044,11-03-2017,26.72,1,0,11.7568
8045,15-09-2017,295.056,9,0.2,106.9578
8046,20-09-2016,393.25,5,0,129.7725
8047,15-12-2016,2.214,3,0.7,-1.476
8048,03-11-2017,16.272,3,0.2,5.2884
8049,03-07-2016,706.86,7,0,197.9208
8050,26-09-2014,5.97,5,0.7,-4.577
8051,26-09-2014,21.184,1,0.2,4.7664
8052,26-09-2014,41.376,6,0.2,3.1032
8053,14-07-2014,17.94,3,0,4.485
8054,28-09-2017,2.655,1,0.7,-1.8585
8055,28-08-2015,892.35,5,0,267.705
8056,28-08-2015,307.666,2,0.15,28.9568
8057,28-08-2015,728.82,9,0,29.1528
8058,28-08-2015,41.36,5,0.2,13.959
8059,28-08-2015,43.176,3,0.2,15.1116
8060,28-08-2015,4.16,2,0,1.7472
8061,20-09-2015,61.4,5,0,28.858
8062,20-09-2015,24.448,2,0.2,8.8624
8063,07-11-2016,263.96,4,0,71.2692
8064,07-11-2016,359.97,3,0,100.7916
8065,07-11-2016,12.96,2,0,6.2208
8066,07-11-2016,116.82,3,0,5.841
8067,07-11-2016,276.784,2,0.2,89.9548
8068,20-10-2015,239.97,3,0,86.3892
8069,20-10-2015,16.02,6,0,6.0876
8070,01-01-2017,454.56,5,0.2,-107.958
8071,01-01-2017,141.42,5,0.6,-187.3815
8072,01-01-2017,310.744,4,0.3,-26.6352
8073,01-01-2017,12.736,4,0.2,2.2288
8074,01-01-2017,6.47,5,0.8,-9.705
8075,01-01-2017,13.748,14,0.8,-22.6842
8076,01-01-2017,15.224,2,0.8,-38.8212
8077,23-06-2015,27.42,3,0,9.3228
8078,23-06-2015,165.98,1,0,74.691
8079,23-06-2015,75,3,0,18
8080,22-11-2016,134.272,8,0.2,46.9952
8081,26-10-2015,146.544,6,0.2,47.6268
8082,26-10-2015,131.904,3,0.2,47.8152
8083,26-10-2015,203.88,5,0.2,20.388
8084,26-10-2015,14.301,7,0.7,-10.4874
8085,26-10-2015,718.64,10,0.2,-161.694
8086,20-10-2016,61.1,5,0,18.33
8087,28-04-2017,28.08,3,0.2,5.265
8088,29-09-2016,10.496,4,0.2,1.1808
8089,10-07-2015,39.92,2,0.2,12.974
8090,07-08-2015,77.58,9,0,20.1708
8091,07-12-2014,269.36,7,0,70.0336
8092,10-12-2015,5.76,2,0,2.8224
8093,08-11-2017,109.9,5,0,32.97
8094,27-07-2017,23.88,3,0,10.5072
8095,27-07-2017,26.2,4,0,12.052
8096,27-07-2017,12.96,2,0,6.2208
8097,27-07-2017,234.95,5,0,32.893
8098,28-12-2017,118.25,5,0,34.2925
8099,28-12-2017,4.28,1,0,1.926
8100,10-03-2016,26.85,3,0,5.1015
8101,10-03-2016,3357.6,3,0.2,377.73
8102,22-05-2015,8.26,2,0,3.7996
8103,22-05-2015,2973.32,7,0.2,334.4985
8104,22-05-2015,104.79,7,0,29.3412
8105,22-05-2015,775.728,6,0.2,58.1796
8106,17-02-2017,89.0664,1,0.32,-17.0274
8107,17-02-2017,175.44,6,0.2,52.632
8108,17-02-2017,438.336,4,0.2,-87.6672
8109,08-12-2017,215.544,4,0.3,-58.5048
8110,18-11-2017,55.584,6,0.2,20.844
8111,18-11-2017,127.386,2,0.3,-25.4772
8112,01-12-2016,248.43,5,0.3,-17.745
8113,01-12-2016,11.648,4,0.8,-30.8672
8114,01-12-2016,85.246,2,0.3,-1.2178
8115,03-10-2017,20.64,5,0.2,2.322
8116,29-08-2017,148.02,3,0,41.4456
8117,24-11-2017,33.29,1,0,7.9896
8118,30-06-2017,204.95,5,0,100.4255
8119,22-07-2017,526.344,4,0.3,-75.192
8120,11-11-2016,41.96,2,0,10.9096
8121,11-11-2016,451.152,3,0.2,0
8122,11-11-2016,31.504,11,0.2,11.0264
8123,09-12-2014,30.672,3,0.2,9.585
8124,09-12-2014,1079.976,4,0.4,125.9972
8125,07-09-2017,161.568,2,0.2,-28.2744
8126,06-02-2015,2.934,3,0.8,-4.9878
8127,06-02-2015,18.528,2,0.2,4.4004
8128,06-02-2015,670.752,3,0.2,-125.766
8129,26-08-2017,64.96,5,0.6,-43.848
8130,20-07-2014,41.94,2,0,15.0984
8131,20-07-2014,11.96,2,0,5.8604
8132,20-07-2014,13.12,4,0,3.8048
8133,20-07-2014,535.41,3,0,160.623
8134,08-10-2015,72.78,3,0.6,-70.9605
8135,16-02-2015,36.84,3,0,17.3148
8136,16-02-2015,87.71,7,0,41.2237
8137,12-08-2016,562.2925,7,0.45,-255.5875
8138,09-11-2014,56.52,9,0,21.4776
8139,18-07-2016,11.264,8,0.2,1.2672
8140,18-07-2016,284.08,10,0.2,24.857
8141,18-07-2016,18.496,4,0.2,6.7048
8142,05-02-2016,14.73,3,0,7.2177
8143,05-02-2016,186.54,3,0,50.3658
8144,05-02-2016,557.728,4,0.2,6.9716
8145,05-02-2016,159.968,4,0.2,-31.9936
8146,20-06-2014,471.9,6,0,155.727
8147,20-06-2014,3.52,2,0,1.6896
8148,09-06-2017,49.12,4,0,23.0864
8149,27-12-2016,20.16,7,0,9.8784
8150,26-01-2014,10.68,2,0,5.0196
8151,26-01-2014,141.96,2,0,39.7488
8152,23-03-2017,32.48,2,0,4.872
8153,23-03-2017,20.04,3,0,9.6192
8154,23-03-2017,13999.96,4,0,6719.9808
8155,20-03-2017,238,2,0,38.08
8156,20-03-2017,61.96,2,0,27.882
8157,04-10-2016,239.372,2,0.3,-23.9372
8158,18-11-2016,595,5,0,95.2
8159,26-12-2017,16.032,3,0.2,5.6112
8160,09-03-2016,199.75,5,0,87.89
8161,16-02-2016,227.96,2,0,36.4736
8162,28-09-2015,293.52,6,0,76.3152
8163,28-09-2015,307.98,2,0,89.3142
8164,02-11-2015,96.96,6,0,33.936
8165,02-11-2015,117.488,7,0.2,41.1208
8166,02-11-2015,11.952,3,0.2,4.1832
8167,02-11-2015,512.499,3,0.15,-30.147
8168,31-07-2016,863.128,7,0.2,-32.3673
8169,06-11-2017,2036.86,7,0,366.6348
8170,06-11-2017,449.568,2,0.2,-73.0548
8171,06-11-2017,108.96,3,0,32.688
8172,14-02-2016,264.18,7,0,68.6868
8173,09-07-2014,2.88,1,0,1.4112
8174,09-07-2014,41.904,6,0.2,14.1426
8175,09-07-2014,23.92,4,0,4.0664
8176,30-01-2016,156.512,4,0.2,52.8228
8177,22-09-2016,128.34,6,0,37.2186
8178,22-12-2017,474.95,5,0,142.485
8179,02-09-2016,999.98,2,0,449.991
8180,02-08-2015,277.5,4,0.5,-188.7
8181,21-11-2015,1252.704,8,0.4,-480.2032
8182,21-11-2015,110.97,5,0.4,-24.0435
8183,18-05-2017,22.608,3,0.6,-10.1736
8184,18-05-2017,1.892,1,0.6,-0.9933
8185,23-07-2017,63.312,3,0.2,20.5764
8186,13-09-2015,7.824,1,0.2,2.934
8187,13-09-2015,170.072,4,0.3,-12.148
8188,10-12-2016,62.82,9,0,29.5254
8189,02-10-2015,19.44,3,0,9.3312
8190,02-10-2015,7.38,1,0,3.6162
8191,17-11-2017,38.88,6,0,18.6624
8192,17-11-2017,187.76,4,0,76.9816
8193,30-11-2015,6.048,7,0.7,-4.2336
8194,30-11-2015,98.352,3,0.2,9.8352
8195,30-11-2015,335.744,2,0.2,25.1808
8196,06-12-2015,8.96,2,0,4.3904
8197,05-09-2017,89.568,4,0.2,-1.1196
8198,05-09-2017,71.96,5,0.2,7.196
8199,05-09-2017,15.552,3,0.2,5.4432
8200,24-04-2017,10.43,5,0.8,-18.2525
8201,24-04-2017,72.784,1,0.2,-18.196
8202,08-11-2015,67.15,5,0,16.7875
8203,08-11-2015,549.98,2,0,142.9948
8204,08-11-2015,11.82,3,0,4.728
8205,08-11-2015,4643.8,4,0,2229.024
8206,08-11-2015,577.764,2,0.1,115.5528
8207,26-04-2015,191.5155,1,0.45,-76.6062
8208,26-04-2015,2.624,1,0.2,0.4264
8209,20-09-2015,1369.764,6,0.7,-913.176
8210,20-09-2015,294.368,4,0.2,-58.8736
8211,07-09-2017,81.568,2,0.2,7.1372
8212,07-11-2016,44.46,5,0.6,-17.784
8213,07-11-2016,314.088,3,0.2,19.6305
8214,25-09-2015,6.336,4,0.7,-4.6464
8215,25-09-2015,10.48,1,0.2,3.799
8216,25-09-2015,2.469,1,0.7,-1.8106
8217,25-09-2015,3.264,2,0.7,-2.2848
8218,03-10-2014,4.344,3,0.2,0.8688
8219,03-10-2014,31.776,3,0.6,-19.0656
8220,03-10-2014,4.928,2,0.2,1.7248
8221,03-10-2014,1.788,3,0.8,-3.0396
8222,03-10-2014,15.072,4,0.2,-3.768
8223,18-02-2014,12.624,2,0.2,-2.5248
8224,12-06-2016,185.88,6,0,83.646
8225,12-06-2016,12.96,2,0,6.2208
8226,01-11-2017,189.7,10,0,91.056
8227,01-11-2017,40.99,1,0,20.0851
8228,04-04-2016,82.64,2,0,7.4376
8229,04-04-2016,31.02,2,0,8.0652
8230,04-04-2016,89.97,3,0,37.7874
8231,30-06-2016,35.97,3,0,9.7119
8232,30-06-2016,1266.86,7,0,291.3778
8233,22-09-2014,169.45,5,0,42.3625
8234,22-09-2014,40.68,2,0,0.4068
8235,01-05-2017,3.328,2,0.2,0.416
8236,01-05-2017,933.262,4,0.45,-458.1468
8237,01-05-2017,2803.92,5,0.2,0
8238,20-10-2017,4.768,2,0.2,-0.7748
8239,20-10-2017,6.672,1,0.2,2.502
8240,20-10-2017,4.448,2,0.2,1.112
8241,20-10-2017,43.936,4,0.2,6.0412
8242,01-09-2014,23.744,2,0.2,8.3104
8243,01-09-2014,357,3,0,57.12
8244,12-08-2014,806.336,8,0.2,50.396
8245,12-08-2014,85.44,3,0,31.6128
8246,19-08-2014,344.91,3,0,10.3473
8247,10-05-2015,70.97,5,0.8,-191.619
8248,10-05-2015,36.784,2,0.2,3.6784
8249,10-05-2016,743.988,2,0.4,-123.998
8250,05-03-2015,11.212,2,0.8,-16.818
8251,05-03-2015,4.712,2,0.6,-1.8848
8252,05-03-2015,180.98,5,0.8,-470.548
8253,05-03-2015,60.416,2,0.2,6.0416
8254,12-08-2017,299.99,1,0,89.997
8255,12-08-2017,192.16,4,0,92.2368
8256,12-08-2017,242.624,8,0.2,27.2952
8257,12-08-2017,46.74,3,0,11.685
8258,12-08-2017,174.95,5,0,12.2465
8259,12-08-2017,100.704,6,0.2,37.764
8260,26-06-2016,368.91,9,0,180.7659
8261,26-06-2016,8.02,1,0,3.7694
8262,26-06-2016,171.04,4,0,44.4704
8263,15-12-2016,19.44,3,0,9.3312
8264,13-09-2015,13.092,4,0.7,-10.0372
8265,30-12-2014,122.94,3,0,30.735
8266,30-12-2014,35.448,7,0.2,12.8499
8267,29-04-2014,19.98,2,0,5.1948
8268,30-01-2017,69.375,1,0.5,-47.175
8269,30-01-2017,31.68,4,0.2,2.772
8270,30-01-2017,2003.168,4,0.2,250.396
8271,30-01-2017,9.344,2,0.2,3.1536
8272,25-12-2016,2563.056,8,0.1,313.2624
8273,20-10-2016,387.136,4,0.2,4.8392
8274,13-06-2015,3.424,1,0.2,0.2996
8275,30-06-2017,1085.42,7,0,282.2092
8276,26-06-2015,43.056,9,0.2,15.6078
8277,21-02-2016,3.762,3,0.7,-2.7588
8278,21-02-2016,34.86,2,0.7,-26.726
8279,21-02-2016,432.456,3,0.2,32.4342
8280,22-04-2017,675.06,3,0,87.7578
8281,09-05-2017,65.232,3,0.2,22.0158
8282,09-05-2017,207,3,0.2,25.875
8283,21-12-2015,600.53,2,0.3,137.264
8284,21-12-2015,59.904,2,0.2,14.2272
8285,21-12-2015,637.44,8,0.2,135.456
8286,21-12-2015,51.756,3,0.6,-33.6414
8287,12-08-2014,31.104,6,0.2,10.8864
8288,12-08-2014,47.96,5,0.2,4.1965
8289,12-08-2014,158.928,7,0.2,41.7186
8290,12-08-2014,211.248,6,0.2,15.8436
8291,12-08-2014,5.552,2,0.2,-1.041
8292,12-08-2014,2.952,1,0.2,0.9963
8293,11-12-2015,10.332,3,0.7,-7.5768
8294,03-11-2017,18.368,4,0.2,5.9696
8295,13-03-2017,299.9,2,0,74.975
8296,30-05-2016,26.55,9,0,12.744
8297,30-05-2016,111.98,2,0,26.8752
8298,05-07-2015,4.928,2,0.2,0.7392
8299,05-07-2015,11.784,3,0.2,4.2717
8300,11-03-2014,7.98,3,0,2.0748
8301,20-04-2015,180.96,2,0,81.432
8302,26-07-2017,1649.95,5,0,659.98
8303,26-07-2017,362.352,3,0.2,45.294
8304,31-10-2014,73.584,2,0.2,8.2782
8305,03-11-2017,486.368,4,0.2,36.4776
8306,11-08-2016,32.4,5,0,15.552
8307,11-08-2016,41.86,7,0,19.2556
8308,11-08-2016,77.56,2,0,35.6776
8309,25-07-2016,37.17,9,0,11.151
8310,01-03-2014,137.352,3,0.2,8.5845
8311,01-03-2014,376.509,3,0.3,-43.0296
8312,26-01-2017,62.72,4,0,24.4608
8313,26-01-2017,2939.93,7,0,764.3818
8314,12-07-2014,512.358,3,0.3,-14.6388
8315,12-07-2014,3.488,2,0.2,0.5668
8316,12-07-2014,22.288,7,0.2,3.9004
8317,12-07-2014,16.032,3,0.2,5.6112
8318,11-04-2017,1.752,1,0.2,0.1533
8319,11-04-2017,20.992,8,0.2,2.3616
8320,13-11-2017,11.21,1,0,3.363
8321,05-12-2015,45.04,2,0.2,4.504
8322,26-09-2016,15.624,2,0.8,-24.9984
8323,19-11-2016,8.74,2,0,2.2724
8324,19-11-2016,44.75,5,0,20.585
8325,08-09-2017,61.68,5,0.2,5.397
8326,08-09-2017,158.376,3,0.2,13.8579
8327,21-07-2017,2.864,4,0.8,-4.5824
8328,21-07-2017,94.192,7,0.8,-164.836
8329,06-10-2017,143.7,3,0,68.976
8330,06-10-2017,6.48,1,0,3.1104
8331,07-11-2017,7.88,4,0,2.5216
8332,09-03-2016,11.21,1,0,3.363
8333,09-03-2016,354.9,5,0,88.725
8334,09-03-2016,17.94,3,0,8.7906
8335,09-03-2016,51.8,4,0,23.31
8336,13-05-2017,299.52,9,0,149.76
8337,02-07-2016,7.7,2,0,3.157
8338,27-12-2014,23.92,4,0,11.7208
8339,27-12-2014,498,5,0,184.26
8340,13-04-2017,436.704,6,0.2,-38.2116
8341,14-11-2014,32.4,5,0,15.552
8342,11-06-2017,61.44,3,0,16.5888
8343,25-11-2016,73.36,7,0,19.8072
8344,21-03-2014,59.2,5,0.2,22.2
8345,21-03-2014,32.952,3,0.2,6.5904
8346,21-03-2014,218.376,3,0.2,-10.9188
8347,30-04-2015,31.4,5,0,13.188
8348,30-04-2015,9.48,1,0,3.792
8349,30-04-2015,209.5,10,0,58.66
8350,30-04-2015,24.3,5,0,10.449
8351,30-04-2015,6.48,1,0,3.1104
8352,03-05-2017,32.448,2,0.2,7.3008
8353,03-05-2017,26.388,4,0.7,-17.592
8354,03-05-2017,373.47,5,0.4,-112.041
8355,03-05-2017,64.2,5,0.7,-44.94
8356,03-05-2017,8,2,0.2,2.8
8357,26-08-2016,186.54,3,0,41.0388
8358,11-04-2014,87.08,7,0,24.3824
8359,11-04-2014,105.584,2,0.2,9.2386
8360,11-04-2014,217.44,6,0,91.3248
8361,02-01-2017,31.744,2,0.2,3.968
8362,02-01-2017,5.432,2,0.8,-13.58
8363,02-01-2017,913.43,5,0.3,-169.637
8364,02-01-2017,372.144,3,0.2,27.9108
8365,28-04-2017,751.984,2,0.2,84.5982
8366,30-01-2017,604.768,4,0.2,60.4768
8367,07-09-2014,27.36,4,0,7.3872
8368,07-09-2014,20.56,2,0,9.6632
8369,07-09-2014,83.92,5,0.2,31.47
8370,11-06-2016,902.712,3,0.2,33.8517
8371,17-10-2016,120.666,2,0.15,21.294
8372,27-12-2014,4.984,1,0.8,-8.4728
8373,24-11-2016,82.26,3,0,33.7266
8374,10-11-2016,29.74,1,0,4.461
8375,05-01-2015,87.36,6,0,23.5872
8376,05-01-2015,56.16,6,0.2,17.55
8377,21-03-2017,64.384,1,0.2,8.048
8378,12-11-2015,64.784,1,0.2,-14.5764
8379,12-11-2015,15.552,3,0.2,5.6376
8380,12-11-2015,223.888,7,0.2,69.965
8381,09-09-2014,10.896,3,0.2,3.405
8382,17-03-2016,84.784,2,0.2,-20.1362
8383,08-02-2016,241.5,4,0.3,0
8384,26-11-2016,59.97,3,0,14.9925
8385,26-11-2016,13.36,2,0,6.4128
8386,04-09-2017,11.808,3,0.2,4.1328
8387,28-05-2015,16.24,1,0,2.436
8388,28-05-2015,77.55,5,0,21.714
8389,01-11-2014,76.12,2,0,22.0748
8390,27-12-2016,17.184,6,0.2,6.2292
8391,04-12-2017,11.76,2,0,5.7624
8392,23-12-2017,27.46,2,0,9.8856
8393,01-12-2016,137.94,3,0,35.8644
8394,01-12-2016,111.15,5,0,48.906
8395,01-12-2016,901.95,3,0,297.6435
8396,01-12-2016,366.009,3,0.3,-47.0583
8397,30-06-2014,310.688,7,0.2,108.7408
8398,03-09-2014,7.68,5,0.8,-11.52
8399,02-11-2017,155.372,2,0.3,-35.5136
8400,13-04-2015,10.744,1,0.2,0.8058
8401,05-12-2015,232.4,5,0.2,78.435
8402,05-12-2015,164.646,3,0.1,12.8058
8403,05-12-2015,22.68,2,0,11.1132
8404,01-02-2016,105.52,4,0,48.5392
8405,08-07-2017,83.92,4,0,5.8744
8406,08-07-2017,141.9,5,0,58.179
8407,08-07-2017,39.98,2,0,9.1954
8408,08-07-2017,28.91,7,0,8.673
8409,08-07-2017,174.95,5,0,45.487
8410,11-12-2015,110.528,4,0.2,38.6848
8411,15-11-2016,630.024,4,0.4,-199.5076
8412,09-05-2016,27.86,7,0,9.1938
8413,10-03-2017,933.408,4,0.3,-173.3472
8414,17-12-2016,51.84,10,0.2,18.144
8415,17-12-2016,165.6,3,0.2,-6.21
8416,06-04-2017,106.32,3,0,49.9704
8417,09-05-2017,147.92,5,0.2,46.225
8418,09-05-2017,104.28,3,0,26.07
8419,09-05-2017,286.85,1,0,63.107
8420,09-05-2017,66.96,4,0,2.6784
8421,09-05-2017,199.98,2,0,87.9912
8422,12-10-2017,45,3,0,4.95
8423,12-10-2017,17.9,5,0,8.771
8424,12-10-2017,40.48,2,0,17.4064
8425,12-10-2017,2154.9,5,0,129.294
8426,28-08-2016,18.432,8,0.7,-12.288
8427,02-10-2015,10.944,2,0.2,0.9576
8428,23-11-2017,4.36,2,0,0.1744
8429,12-11-2017,62.352,6,0.2,-10.9116
8430,19-12-2016,303.92,5,0.2,-30.392
8431,30-03-2014,129.3,2,0,6.465
8432,08-11-2017,274.2,10,0,112.422
8433,14-09-2014,6.048,4,0.2,-1.3608
8434,14-09-2014,6.848,2,0.2,2.14
8435,14-09-2014,9.96,5,0.6,-6.723
8436,14-09-2014,8.552,2,0.8,-13.6832
8437,20-09-2015,45.584,11,0.2,16.5242
8438,10-12-2015,25.488,2,0.2,4.4604
8439,28-05-2014,136.96,4,0.2,51.36
8440,14-03-2017,49.616,2,0.2,4.9616
8441,08-12-2016,10.584,3,0.2,3.4398
8442,06-05-2017,84.416,4,0.2,27.4352
8443,06-03-2016,431.94,2,0.4,-71.99
8444,06-03-2016,2.043,1,0.7,-1.4982
8445,06-03-2016,68.238,3,0.4,-12.5103
8446,23-10-2017,240.744,4,0.3,-13.7568
8447,23-10-2017,35,4,0,14.7
8448,23-10-2017,210.68,2,0,50.5632
8449,23-10-2017,637.896,3,0.3,-127.5792
8450,23-10-2017,43.44,8,0,21.2856
8451,23-10-2017,2.22,1,0,0.666
8452,28-04-2014,1679.96,5,0.2,125.997
8453,18-04-2016,344.372,4,0.3,-93.4724
8454,18-04-2016,1554.936,3,0.2,77.7468
8455,18-04-2016,127.88,5,0.6,-67.137
8456,22-05-2016,222.384,2,0.2,22.2384
8457,28-05-2017,106.869,3,0.3,-29.0073
8458,28-05-2017,3.564,3,0.8,-6.237
8459,25-08-2014,25.68,3,0.8,-39.804
8460,25-08-2014,12.384,3,0.8,-19.8144
8461,30-08-2014,25.3,5,0,11.891
8462,30-08-2014,95.94,3,0,9.594
8463,03-09-2015,7.5,2,0,3.6
8464,28-03-2014,302.376,3,0.2,22.6782
8465,10-05-2015,46.688,4,0.2,-2.918
8466,09-04-2015,17.94,3,0,3.0498
8467,09-04-2015,370.14,3,0,144.3546
8468,19-09-2016,8.928,2,0.2,3.1248
8469,11-11-2016,2678.94,6,0,241.1046
8470,23-04-2017,387.136,4,0.2,-14.5176
8471,23-04-2017,45.408,2,0.2,11.9196
8472,23-04-2017,77.952,3,0.2,-11.6928
8473,23-04-2017,3,1,0.2,1.05
8474,22-10-2015,9.952,1,0.2,0.9952
8475,09-04-2017,37.896,4,0.7,-29.0536
8476,09-04-2017,65.584,2,0.2,23.7742
8477,27-10-2017,44.784,1,0.2,16.2342
8478,30-10-2015,1035.8,4,0,269.308
8479,18-12-2017,5.76,2,0,1.6704
8480,12-03-2016,19.98,2,0,8.991
8481,21-07-2014,35.98,2,0,10.0744
8482,24-05-2016,16.656,3,0.2,3.3312
8483,11-02-2017,20.7,2,0,9.936
8484,20-09-2016,83.7,5,0,41.013
8485,24-09-2017,199.8,10,0,71.928
8486,27-03-2017,45.68,2,0,21.0128
8487,27-03-2017,110.96,2,0,53.2608
8488,27-03-2017,11.94,3,0,5.97
8489,02-02-2016,8749.95,5,0,2799.984
8490,02-02-2016,36.4,8,0,18.2
8491,02-02-2016,18.69,7,0,7.1022
8492,07-07-2017,5.94,3,0,0.1188
8493,23-10-2015,60.736,8,0.2,20.4984
8494,23-10-2015,479.976,3,0.2,161.9919
8495,23-10-2015,6.08,1,0.8,-10.336
8496,02-12-2016,165.6,3,0.2,-6.21
8497,05-03-2014,59.52,3,0,15.4752
8498,05-03-2014,479.97,3,0,177.5889
8499,05-03-2014,18.62,2,0,5.3998
8500,05-03-2014,49.632,6,0.2,16.7508
8501,05-03-2014,97.82,2,0,45.9754
8502,01-03-2015,15.984,2,0.2,1.1988
8503,01-03-2015,184.752,3,0.2,-20.7846
8504,20-02-2014,12.96,2,0,6.2208
8505,02-05-2016,366.744,4,0.3,-110.0232
8506,08-03-2016,8.856,9,0.8,-14.1696
8507,08-03-2016,27.96,5,0.2,8.388
8508,08-03-2016,146.352,3,0.2,49.3938
8509,11-12-2015,175.23,11,0,61.3305
8510,11-12-2015,125.99,1,0,31.4975
8511,11-12-2015,23,2,0,10.35
8512,22-12-2016,25.584,2,0.2,8.9544
8513,02-02-2016,73.784,2,0.6,-77.4732
8514,05-06-2017,20.736,4,0.2,7.2576
8515,21-08-2015,17.52,3,0,8.2344
8516,21-08-2015,35.76,12,0,10.0128
8517,07-04-2016,3.64,2,0,0.9828
8518,04-06-2017,30.336,6,0.6,-17.4432
8519,04-12-2017,12.99,1,0,1.5588
8520,04-12-2017,182.22,3,0,45.555
8521,04-12-2017,302.94,3,0,18.1764
8522,11-01-2016,54.992,14,0.2,8.9362
8523,01-04-2016,12.99,1,0,0.2598
8524,21-09-2017,55.86,7,0,27.93
8525,16-03-2017,44.376,2,0.4,-7.396
8526,16-03-2017,51.264,6,0.2,7.6896
8527,16-03-2017,5.193,3,0.7,-3.462
8528,16-03-2017,159.984,2,0.2,43.9956
8529,16-03-2017,54.224,2,0.2,3.389
8530,10-11-2017,241.424,2,0.2,-36.2136
8531,30-11-2016,33.36,4,0,16.68
8532,30-11-2016,13.76,2,0,6.3296
8533,30-11-2016,496.86,7,0,24.843
8534,30-11-2016,389.97,3,0,35.0973
8535,13-01-2015,9.82,2,0,4.8118
8536,16-05-2014,56.4,3,0,3.384
8537,07-06-2015,18.312,4,0.7,-12.208
8538,07-06-2015,25.92,5,0.2,9.072
8539,07-06-2015,8.016,3,0.2,1.002
8540,09-03-2017,479.984,2,0.2,59.998
8541,09-03-2017,30.84,5,0.2,9.6375
8542,22-12-2015,33.568,2,0.2,1.6784
8543,22-12-2015,422.625,7,0.3,0
8544,06-08-2014,199.98,2,0,83.9916
8545,27-03-2016,20.24,1,0,8.7032
8546,27-03-2016,39.92,4,0,11.1776
8547,27-03-2016,32.54,2,0,15.9446
8548,05-12-2015,39,3,0,17.55
8549,05-12-2015,12.6,4,0,6.048
8550,11-09-2015,24.64,4,0.2,4.004
8551,17-07-2015,6.264,3,0.2,2.0358
8552,17-07-2015,14.432,4,0.2,3.4276
8553,30-05-2014,719.976,3,0.2,134.9955
8554,13-11-2017,239.92,8,0,23.992
8555,09-12-2016,1056.86,7,0,158.529
8556,22-03-2015,447.944,7,0.2,89.5888
8557,22-03-2015,150.408,9,0.2,-33.8418
8558,23-12-2016,453.576,3,0.2,39.6879
8559,23-12-2016,45.36,9,0.2,14.742
8560,23-12-2016,287.88,3,0.2,35.985
8561,23-12-2016,131.88,3,0.2,14.8365
8562,23-12-2016,2.328,2,0.6,-0.7566
8563,02-04-2016,1454.9,5,0,378.274
8564,30-04-2017,4.842,3,0.7,-3.5508
8565,30-04-2017,220.704,6,0.2,-8.2764
8566,17-11-2016,67.176,3,0.2,6.7176
8567,17-11-2016,15.232,4,0.2,5.5216
8568,10-11-2016,31.104,6,0.2,10.8864
8569,06-12-2016,968.744,7,0.2,314.8418
8570,06-12-2016,222.352,13,0.2,77.8232
8571,06-12-2016,479.984,2,0.2,89.997
8572,03-04-2016,10.272,3,0.2,3.21
8573,28-11-2014,998.85,5,0.4,-199.77
8574,20-10-2015,24.56,2,0,11.5432
8575,19-09-2014,5.67,3,0,0.1134
8576,27-08-2017,14.336,4,0.2,0.896
8577,03-07-2017,102.3,1,0,26.598
8578,22-12-2017,607.52,2,0,97.2032
8579,22-12-2017,31.16,2,0,7.79
8580,27-12-2016,2.61,1,0,1.2006
8581,20-05-2014,10.332,3,0.6,-5.9409
8582,20-05-2014,10.368,2,0.2,3.6288
8583,20-05-2014,20.784,2,0.2,-3.6372
8584,20-05-2014,66.96,5,0.2,-13.392
8585,04-02-2014,17.248,2,0.2,6.0368
8586,09-12-2017,11.088,7,0.7,-8.1312
8587,11-07-2017,1287.45,5,0,244.6155
8588,11-07-2017,168.1,5,0,43.706
8589,15-05-2015,51.968,2,0.2,-10.3936
8590,29-01-2017,4.768,2,0.2,0.4768
8591,29-09-2017,7.98,3,0,3.9102
8592,23-04-2017,18.688,2,0.2,7.008
8593,23-04-2017,11.664,3,0.2,3.3534
8594,09-11-2017,191.976,3,0.2,38.3952
8595,09-11-2017,499.168,4,0.2,31.198
8596,05-05-2014,11.88,2,0,5.346
8597,05-05-2014,35.44,1,0,16.6568
8598,27-10-2016,67.136,4,0.2,25.176
8599,26-11-2014,4.32,3,0.2,1.512
8600,26-11-2014,14.94,3,0,7.0218
8601,26-11-2014,40.54,2,0,11.3512
8602,26-11-2014,7.312,1,0.2,2.5592
8603,31-12-2014,475.944,7,0.2,59.493
8604,03-01-2016,30.08,2,0.2,-5.264
8605,03-01-2016,165.6,3,0.2,-6.21
8606,03-01-2016,180.96,5,0.2,13.572
8607,18-08-2017,23.18,2,0,7.6494
8608,04-06-2014,56.96,2,0,21.0752
8609,04-06-2014,15.56,4,0,4.0456
8610,04-06-2014,353.568,2,0.2,-44.196
8611,04-06-2014,13.96,2,0,6.7008
8612,13-11-2017,82.95,5,0,29.0325
8613,28-01-2016,39.68,2,0,10.3168
8614,09-11-2016,479.97,3,0,177.5889
8615,10-09-2016,7.38,2,0,3.4686
8616,10-09-2016,14.256,3,0.2,4.455
8617,10-09-2016,81.98,2,0,40.1702
8618,10-09-2016,39.624,3,0.2,13.8684
8619,03-03-2017,399.672,7,0.2,-14.9877
8620,08-09-2017,65.12,4,0,16.9312
8621,06-11-2017,30.56,5,0.6,-19.864
8622,13-05-2017,20.768,2,0.2,2.3364
8623,27-11-2016,39.808,4,0.2,3.9808
8624,13-11-2015,121.104,6,0.7,-100.92
8625,13-11-2015,111.96,5,0.2,-1.3995
